surface_m2,nb_pieces,age_annees,distance_centre_km,price
85.0,,88.6,7.45,217187.0
32.9,3.0,25.7,10.22,81249.0
85.1,3.0,11.6,28.42,180141.0
68.6,,68.5,25.57,164348.0
65.8,2.0,3.6,26.93,143518.0
117.7,6.0,,10.83,318833.0
38.6,3.0,95.9,16.33,72277.0
101.3,6.0,62.5,27.05,233847.0
123.4,6.0,,,346235.0
55.2,3.0,99.2,,64294.0
77.3,3.0,7.0,,192920.0
93.1,3.0,13.9,20.02,243004.0
72.4,3.0,18.3,14.26,208419.0
59.3,2.0,78.7,0.08,154858.0
101.6,6.0,,3.5,303035.0
94.7,4.0,54.2,0.65,271745.0
,,88.3,,163909.0
91.3,3.0,30.7,,281007.0
54.3,3.0,10.6,19.04,120520.0
102.0,4.0,37.4,17.35,261441.0
37.0,1.0,26.7,15.0,78399.0
113.0,4.0,20.7,1.96,347565.0
115.7,4.0,68.7,15.6,298164.0
60.2,3.0,83.8,29.55,79256.0
120.8,7.0,40.0,,302225.0
86.1,,48.3,,206641.0
46.8,2.0,62.9,,135892.0
73.6,3.0,55.0,15.51,178600.0
74.6,4.0,79.6,7.31,204502.0
114.2,5.0,2.5,,324611.0
74.5,3.0,60.2,11.64,172485.0
67.4,4.0,0.8,,139576.0
82.2,5.0,96.6,,171848.0
33.0,1.0,17.5,13.4,67824.0
96.9,3.0,61.0,,296897.0
61.7,2.0,49.1,,142033.0
28.1,1.0,89.0,18.4,8000.0
108.8,5.0,91.3,28.74,254797.0
35.7,1.0,96.0,5.95,52134.0
159.7,8.0,43.6,,488428.0
105.9,5.0,96.8,24.67,229417.0
42.4,3.0,42.5,,87414.0
58.7,3.0,56.7,24.66,92422.0
120.8,,12.6,24.19,336361.0
43.8,2.0,10.0,,113192.0
31.7,,14.1,,75294.0
91.3,4.0,,,191560.0
96.2,4.0,,26.42,242193.0
86.6,5.0,58.1,20.73,226396.0
,5.0,47.4,17.36,233567.0
61.7,4.0,25.6,0.9,191436.0
82.7,4.0,50.2,6.94,222200.0
119.3,5.0,79.3,13.48,304021.0
83.4,4.0,,10.38,216713.0
81.8,4.0,52.6,27.36,187015.0
74.2,4.0,93.3,8.57,182633.0
56.5,2.0,66.6,12.19,131294.0
109.1,4.0,83.6,,260411.0
54.4,3.0,73.1,24.02,90495.0
135.6,6.0,12.8,11.55,376571.0
49.9,2.0,,,146529.0
69.1,,26.9,,122986.0
77.9,3.0,44.0,,223837.0
62.7,3.0,,9.41,171686.0
78.2,3.0,,4.43,214323.0
87.1,4.0,15.9,27.73,204887.0
100.9,5.0,57.2,15.83,256781.0
88.7,5.0,43.3,2.83,288139.0
54.9,2.0,94.6,4.67,128709.0
85.1,4.0,79.3,16.83,179384.0
35.2,1.0,82.3,14.64,70051.0
31.2,2.0,42.1,14.28,72000.0
36.0,1.0,43.1,,104680.0
64.9,2.0,56.2,22.95,125782.0
35.1,2.0,48.8,28.83,8000.0
72.3,3.0,42.0,26.84,174797.0
79.3,5.0,,,241524.0
54.1,3.0,,19.41,84011.0
51.3,2.0,44.2,27.13,85700.0
191.1,8.0,6.7,5.88,561515.0
139.0,5.0,22.9,8.8,418299.0
49.9,2.0,50.7,19.43,77155.0
86.1,6.0,27.2,,213509.0
59.6,2.0,,28.5,141652.0
66.6,3.0,,,152261.0
86.1,4.0,37.5,13.46,233473.0
84.5,5.0,39.9,,247288.0
64.3,4.0,90.6,4.21,180938.0
41.6,2.0,29.3,21.71,58542.0
95.2,4.0,52.6,19.82,240841.0
86.1,4.0,14.5,29.03,183770.0
72.2,4.0,50.6,25.5,162601.0
98.7,6.0,74.6,19.68,243945.0
87.1,4.0,30.0,10.45,241018.0
37.5,2.0,,6.57,94474.0
90.3,5.0,62.7,7.17,254451.0
84.3,3.0,,22.93,193793.0
31.4,1.0,68.6,15.79,54974.0
31.5,2.0,97.7,21.46,8000.0
52.6,3.0,13.4,,150687.0
98.4,5.0,,,247797.0
60.0,,,,180917.0
73.9,3.0,24.8,21.3,186207.0
137.4,6.0,60.9,,399881.0
51.4,2.0,76.8,14.84,88033.0
64.0,,80.7,,172350.0
65.0,,76.0,8.45,177412.0
68.0,3.0,26.3,,137772.0
64.0,3.0,,11.11,143496.0
30.0,2.0,98.1,23.41,11325.0
64.7,3.0,62.1,18.98,132997.0
73.8,3.0,62.2,13.41,162139.0
76.1,3.0,,,182419.0
46.4,2.0,58.9,17.52,75439.0
66.9,,49.3,21.19,136440.0
111.7,5.0,87.6,4.38,320752.0
79.4,4.0,,,240632.0
150.1,5.0,63.3,1.02,429826.0
49.7,2.0,69.1,13.39,87821.0
32.0,1.0,94.9,18.87,12064.0
109.3,5.0,,27.67,216080.0
52.7,3.0,53.3,2.74,160151.0
94.7,5.0,,15.55,237277.0
91.1,4.0,71.7,29.16,187881.0
56.4,2.0,30.2,,84003.0
57.7,3.0,2.3,13.36,155740.0
119.3,6.0,63.7,,342044.0
52.2,2.0,35.1,22.02,108921.0
148.5,6.0,24.2,1.5,462308.0
72.6,3.0,56.4,21.27,138278.0
116.5,5.0,64.6,,1691250.0
67.6,3.0,53.7,,204539.0
140.9,7.0,66.7,13.87,379225.0
73.2,3.0,86.9,1.54,216427.0
72.5,3.0,,,199189.0
92.6,4.0,22.0,25.65,215999.0
42.4,2.0,33.7,13.85,86994.0
104.2,5.0,6.6,7.99,315472.0
96.9,4.0,,3.05,286631.0
81.6,4.0,59.9,24.96,159653.0
,2.0,91.5,20.91,13290.0
43.4,3.0,22.4,13.69,124967.0
59.5,3.0,72.7,3.91,179593.0
174.3,8.0,41.1,12.56,493607.0
71.9,3.0,5.3,,225354.0
38.4,1.0,79.1,8.79,84783.0
48.0,2.0,,13.46,109574.0
59.4,3.0,,27.75,119132.0
81.0,3.0,9.3,2.18,251850.0
70.7,3.0,78.4,1.66,190820.0
36.2,1.0,19.0,2.34,92847.0
41.0,3.0,87.4,9.8,86848.0
32.8,3.0,8.8,10.42,74786.0
115.9,,93.5,,274570.0
111.4,5.0,,,276848.0
45.6,3.0,55.7,11.47,100192.0
54.8,3.0,1.4,13.01,170067.0
48.8,1.0,63.3,11.31,122707.0
80.7,3.0,26.9,2.88,220394.0
68.1,3.0,15.0,29.46,143431.0
108.5,5.0,78.5,,314048.0
42.4,1.0,38.2,,94159.0
62.4,3.0,40.6,21.33,124439.0
57.2,2.0,52.0,8.88,142196.0
94.2,5.0,92.9,0.54,270589.0
122.4,6.0,55.8,7.36,360568.0
112.4,5.0,14.7,18.25,295828.0
65.9,2.0,9.2,15.83,163373.0
,2.0,34.2,19.21,70839.0
62.4,3.0,16.9,20.48,154311.0
29.8,1.0,58.0,4.04,80130.0
129.7,6.0,94.5,2.61,383054.0
98.5,6.0,55.5,,276552.0
80.8,3.0,20.0,,166624.0
65.2,3.0,28.3,16.39,138739.0
31.4,1.0,53.2,2.61,67268.0
49.8,3.0,77.0,22.66,66504.0
74.5,3.0,30.2,15.35,190520.0
58.3,3.0,50.9,,165109.0
29.7,2.0,82.5,0.32,77701.0
73.0,3.0,,15.22,153466.0
70.0,3.0,51.9,20.09,147103.0
100.6,5.0,56.1,14.31,272122.0
41.2,2.0,,27.42,23715.0
28.4,,17.0,,62341.0
81.0,4.0,10.9,5.05,250055.0
79.9,5.0,,,160033.0
80.8,4.0,3.1,6.81,240619.0
31.4,2.0,68.5,14.57,18554.0
180.9,8.0,46.8,15.14,504605.0
88.7,5.0,47.7,27.29,214495.0
77.8,2.0,16.5,28.19,158748.0
96.2,5.0,42.0,,268182.0
41.2,,84.5,1.78,125523.0
68.0,,89.6,1.65,202461.0
77.0,,80.3,28.25,143788.0
114.3,6.0,57.6,0.44,327229.0
80.5,4.0,75.7,9.83,200737.0
53.1,3.0,8.7,9.05,154736.0
96.5,4.0,30.4,,275181.0
60.9,,4.9,,115611.0
129.9,7.0,45.5,17.12,332841.0
41.0,2.0,93.4,,54389.0
36.3,1.0,2.0,12.19,108311.0
130.5,6.0,67.7,,359733.0
77.1,4.0,69.5,24.73,166742.0
82.7,4.0,48.0,,218201.0
49.3,2.0,33.7,27.76,76101.0
98.6,5.0,40.3,,328857.0
126.1,5.0,98.4,12.14,326493.0
97.5,4.0,41.6,14.67,244848.0
64.1,3.0,10.6,16.59,169722.0
61.7,3.0,18.2,,1416570.0
117.3,7.0,87.9,16.9,324414.0
61.9,3.0,,,189124.0
51.0,3.0,26.9,22.2,107146.0
90.6,4.0,75.2,,196224.0
105.3,4.0,76.3,17.67,234856.0
61.3,4.0,39.2,,199247.0
25.9,2.0,79.7,,43562.0
84.8,5.0,95.8,,160894.0
96.5,4.0,98.0,2.13,266016.0
47.7,2.0,53.3,8.08,100631.0
63.6,3.0,41.9,9.69,154786.0
40.6,2.0,,29.85,44050.0
30.2,1.0,91.9,27.35,8000.0
116.3,5.0,37.1,18.27,321816.0
113.0,5.0,94.9,,226003.0
90.1,3.0,3.3,,201207.0
49.8,2.0,94.6,19.35,69674.0
50.3,3.0,44.0,4.54,162476.0
78.9,4.0,85.0,27.47,149829.0
78.1,3.0,23.3,11.69,195539.0
75.4,3.0,24.6,12.63,197635.0
36.6,2.0,77.7,21.94,26570.0
66.1,3.0,86.4,23.35,126654.0
112.8,5.0,88.5,,267110.0
44.3,2.0,,4.05,122002.0
77.1,4.0,38.4,5.2,218432.0
70.3,4.0,72.7,,184025.0
66.0,4.0,85.1,0.15,195506.0
77.6,4.0,84.5,,222861.0
38.5,2.0,31.5,0.62,120713.0
65.5,2.0,26.0,4.93,187718.0
81.9,3.0,14.0,18.7,199573.0
126.6,6.0,85.6,,343406.0
39.9,,4.3,,75491.0
48.3,3.0,26.9,11.52,139954.0
40.2,2.0,55.1,9.54,88515.0
32.8,1.0,60.4,8.2,62466.0
53.2,2.0,49.3,5.95,143014.0
28.2,2.0,42.2,,102632.0
38.8,2.0,82.3,16.07,67910.0
85.3,3.0,45.8,27.35,178123.0
141.4,6.0,,21.98,344391.0
61.5,2.0,59.5,,153510.0
103.4,5.0,68.0,1.15,320540.0
29.3,2.0,,26.92,8000.0
60.6,2.0,53.4,,82055.0
53.4,2.0,9.4,,143024.0
90.7,5.0,95.0,,266375.0
66.2,3.0,,,194226.0
119.4,,96.7,18.79,303904.0
73.7,3.0,59.0,,137650.0
53.4,,,8.62,112819.0
39.9,3.0,9.0,14.16,103180.0
46.6,2.0,43.0,21.34,93980.0
90.3,5.0,13.8,27.72,230809.0
67.5,,55.0,17.45,155330.0
77.4,,81.2,11.41,201855.0
82.5,3.0,91.5,28.78,136209.0
31.6,2.0,17.4,26.32,25355.0
55.2,3.0,18.8,,108536.0
73.4,,,,173597.0
47.0,2.0,20.3,11.33,106225.0
86.7,4.0,51.1,,249171.0
72.0,4.0,99.2,27.22,127970.0
73.4,3.0,12.9,8.02,218751.0
30.9,,41.6,28.8,8000.0
109.0,5.0,,10.64,278407.0
107.2,5.0,7.2,,319122.0
41.1,1.0,30.6,21.23,66915.0
43.6,3.0,78.3,25.95,47957.0
76.1,4.0,7.0,28.19,179710.0
63.4,3.0,19.5,6.91,208766.0
58.2,3.0,61.9,24.4,111331.0
25.7,2.0,42.7,,30532.0
83.6,5.0,36.8,7.25,258554.0
56.2,5.0,,15.38,137890.0
52.3,3.0,7.7,29.11,87858.0
40.0,1.0,,5.05,116765.0
102.9,5.0,64.4,12.69,274411.0
68.7,4.0,78.9,10.51,180220.0
83.4,,33.2,,183126.0
116.3,5.0,71.0,25.59,258727.0
88.6,5.0,91.4,2.19,274284.0
99.8,4.0,54.4,9.81,271250.0
114.9,5.0,5.5,,308495.0
78.1,5.0,5.1,1.84,265837.0
77.0,4.0,27.0,,213644.0
45.0,2.0,,17.63,78359.0
31.8,2.0,87.1,21.47,34419.0
73.1,4.0,,8.57,209080.0
76.8,3.0,76.6,1.05,208308.0
48.7,2.0,60.1,6.67,141558.0
26.2,1.0,58.7,,48213.0
77.9,3.0,5.2,7.15,230344.0
118.7,6.0,29.6,29.51,287621.0
40.3,2.0,86.4,,14090.0
73.1,4.0,34.8,22.42,169320.0
66.2,2.0,42.6,,174121.0
58.5,2.0,40.5,0.31,182528.0
70.9,2.0,49.1,,163734.0
69.1,,24.2,23.88,143981.0
89.1,4.0,,1.87,250610.0
93.7,4.0,38.6,15.61,248163.0
123.6,6.0,,,346494.0
62.1,3.0,,,162899.0
164.5,8.0,52.8,20.36,434957.0
148.3,6.0,37.0,13.23,413524.0
103.2,4.0,40.4,16.81,257422.0
41.3,2.0,14.7,6.76,107023.0
48.1,,92.2,10.83,103388.0
99.6,4.0,98.7,,208817.0
58.0,2.0,,13.53,111786.0
49.1,,17.5,,76786.0
119.8,5.0,75.0,,331392.0
77.7,,76.5,8.56,225891.0
54.2,1.0,72.1,29.06,74740.0
101.1,,22.2,21.59,242407.0
,,6.5,6.28,231920.0
35.8,3.0,0.3,0.28,110319.0
34.8,1.0,25.7,,14023.0
136.5,5.0,,9.36,350584.0
65.1,3.0,70.7,,111540.0
48.6,,46.3,,103838.0
776.8,,89.1,,202873.0
84.0,3.0,82.9,6.98,219665.0
41.6,2.0,,16.28,62106.0
125.0,,73.4,8.68,343116.0
137.3,7.0,16.1,22.02,377444.0
60.4,3.0,26.9,15.23,128651.0
89.3,3.0,84.9,,195195.0
81.5,5.0,17.0,14.15,233676.0
43.7,2.0,,25.0,63991.0
56.3,2.0,,4.66,164684.0
75.3,4.0,14.6,10.6,232865.0
33.3,1.0,76.3,10.61,56297.0
46.3,2.0,43.1,5.0,147100.0
164.6,,68.9,18.28,443018.0
27.0,1.0,90.3,5.29,33271.0
79.6,4.0,94.1,22.02,159129.0
62.8,3.0,11.1,6.47,175822.0
106.5,3.0,3.8,,251683.0
72.2,3.0,32.4,12.73,197243.0
82.5,4.0,93.1,24.83,157541.0
68.2,3.0,59.1,1.33,228059.0
60.8,2.0,,12.48,178218.0
48.2,2.0,,22.15,46079.0
55.5,3.0,75.7,1.54,162341.0
25.8,1.0,51.9,6.01,68351.0
,7.0,75.9,,357126.0
6.0,3.0,0.9,,136510.0
55.9,2.0,25.1,15.74,147931.0
66.1,3.0,61.6,,123919.0
144.1,6.0,99.7,2.67,420568.0
64.6,1.0,24.9,,130164.0
79.3,4.0,54.9,27.21,145632.0
83.4,4.0,24.2,28.24,168854.0
82.1,4.0,67.0,,157925.0
91.4,4.0,,26.88,211813.0
69.6,3.0,6.0,12.28,183849.0
29.6,1.0,,,8000.0
33.8,1.0,75.4,6.19,88392.0
15.8,1.0,53.2,,18259.0
93.5,4.0,,10.63,281121.0
51.5,2.0,,11.23,143105.0
32.7,1.0,30.7,,77353.0
124.6,7.0,9.7,3.29,397786.0
,1.0,82.1,17.61,46368.0
60.5,2.0,43.1,,168461.0
24.7,,,4.21,78048.0
57.0,4.0,82.2,28.93,68966.0
172.9,9.0,47.7,18.37,492026.0
46.8,,,4.52,124155.0
49.6,1.0,3.5,27.14,100296.0
64.3,2.0,81.2,,173112.0
57.8,3.0,5.8,,170904.0
76.5,4.0,,24.69,146476.0
175.2,8.0,25.0,7.72,495737.0
59.9,4.0,8.9,19.64,139384.0
97.0,5.0,92.7,9.73,257180.0
113.9,5.0,,27.75,278468.0
31.4,1.0,38.5,18.45,43270.0
105.5,6.0,97.9,2.35,313861.0
86.1,5.0,,7.54,264721.0
42.1,2.0,41.0,12.76,120081.0
88.6,3.0,22.0,19.16,224796.0
38.2,2.0,,29.55,54463.0
68.4,4.0,36.8,22.01,137453.0
48.3,2.0,75.3,,75808.0
46.1,2.0,95.7,,33107.0
105.3,4.0,24.7,,300776.0
76.2,4.0,,4.03,240230.0
78.6,3.0,94.7,28.23,114560.0
101.6,4.0,,26.0,226530.0
31.8,1.0,4.4,,37408.0
58.4,4.0,78.9,,140245.0
43.9,2.0,79.7,7.86,85708.0
62.2,3.0,83.5,16.69,131936.0
67.8,4.0,63.8,,176083.0
135.1,6.0,17.6,,338260.0
70.4,,23.2,8.01,220750.0
90.2,5.0,52.9,20.98,201616.0
106.2,5.0,19.6,10.35,323775.0
55.7,1.0,,8.85,162380.0
72.8,3.0,58.2,,212754.0
57.1,3.0,31.6,23.84,110892.0
55.4,3.0,,25.44,95121.0
33.6,1.0,,29.49,8000.0
63.9,2.0,2.1,1.59,209612.0
75.6,4.0,94.8,5.66,179779.0
130.9,6.0,,,358212.0
98.8,5.0,65.2,8.0,282226.0
55.9,2.0,21.5,8.84,162172.0
52.9,,,24.89,102778.0
129.7,6.0,30.6,24.94,328375.0
99.5,4.0,13.0,,250147.0
96.5,4.0,88.2,,266664.0
36.5,2.0,55.7,4.76,83847.0
44.4,2.0,90.6,14.07,79013.0
73.1,4.0,,1.93,240060.0
51.6,3.0,38.1,1.87,172786.0
67.4,4.0,85.4,8.01,191360.0
48.4,3.0,92.6,16.07,83199.0
33.4,1.0,29.6,29.93,17820.0
41.5,1.0,62.8,8.25,106910.0
106.4,4.0,,18.91,254108.0
49.1,2.0,84.9,,121055.0
124.5,6.0,46.2,27.37,320780.0
98.3,4.0,23.2,,218408.0
72.7,3.0,46.4,13.28,1433800.0
59.3,,66.2,0.4,178952.0
98.0,3.0,,10.33,263150.0
71.6,3.0,83.7,,147964.0
98.8,5.0,12.4,5.84,282920.0
53.5,3.0,68.5,8.96,147171.0
88.5,4.0,21.2,17.65,242515.0
36.2,2.0,91.4,1.83,80131.0
103.6,4.0,26.3,,297957.0
79.6,3.0,42.2,10.93,214284.0
55.7,3.0,23.4,,140741.0
172.2,8.0,10.2,26.79,450030.0
31.7,1.0,77.5,19.0,32249.0
150.3,6.0,9.2,,454646.0
32.3,1.0,79.2,14.39,49510.0
60.4,3.0,74.5,5.61,141350.0
46.4,3.0,9.1,10.26,140646.0
67.1,3.0,44.6,7.85,189045.0
44.7,2.0,9.6,8.26,129816.0
64.5,4.0,25.7,2.11,205181.0
157.1,6.0,,17.15,424153.0
50.0,1.0,22.3,,154914.0
109.5,5.0,22.0,22.46,279766.0
8.2,5.0,8.8,21.63,276327.0
,3.0,49.9,5.95,185061.0
68.5,2.0,,15.12,152236.0
45.1,3.0,1.9,8.81,148959.0
68.9,4.0,15.3,24.53,145485.0
117.6,6.0,87.8,,357983.0
160.2,,39.7,28.73,389760.0
35.6,1.0,34.8,2.22,103509.0
47.6,3.0,89.7,28.05,26654.0
74.3,4.0,,,192825.0
202.8,8.0,,,627785.0
81.8,4.0,,,240567.0
80.3,4.0,30.7,19.83,197777.0
49.2,1.0,96.1,,51548.0
183.8,8.0,,,470940.0
38.6,1.0,13.4,,86971.0
58.2,1.0,92.8,19.19,124386.0
82.7,5.0,,20.85,197946.0
108.6,,,15.25,263623.0
48.3,3.0,69.0,29.27,60224.0
66.2,3.0,23.9,,195840.0
,4.0,,9.78,226053.0
95.0,4.0,52.2,,207809.0
76.9,3.0,76.5,20.69,163136.0
91.1,5.0,89.5,14.02,212608.0
41.6,,,20.89,73198.0
35.4,2.0,72.5,26.68,32772.0
118.9,5.0,86.1,,293984.0
116.2,5.0,48.6,15.43,302945.0
98.7,5.0,,7.51,304824.0
116.5,5.0,,24.85,302966.0
55.5,4.0,39.3,20.92,118306.0
59.4,,,23.31,114761.0
91.3,5.0,,17.01,250117.0
71.3,3.0,39.4,27.58,10423.0
56.5,2.0,47.0,14.51,148174.0
65.8,3.0,62.8,19.03,132871.0
38.5,1.0,66.7,19.67,49122.0
95.2,3.0,11.7,3.42,281084.0
55.1,3.0,33.1,0.42,188747.0
145.6,6.0,91.5,,367604.0
61.1,2.0,,26.03,111315.0
37.8,1.0,4.2,7.85,85935.0
68.4,3.0,55.7,10.29,175784.0
45.1,2.0,55.2,,44578.0
64.6,4.0,26.0,2.25,204399.0
81.2,3.0,17.3,,184484.0
106.5,6.0,12.2,23.88,271070.0
46.4,3.0,95.1,6.34,121198.0
73.2,3.0,10.7,18.75,195005.0
123.3,6.0,43.2,11.16,351301.0
69.1,2.0,,5.66,170092.0
49.3,2.0,38.4,19.69,82448.0
105.2,4.0,30.8,6.19,316333.0
59.9,3.0,7.9,,165426.0
61.9,3.0,74.9,25.18,93131.0
49.1,2.0,64.7,6.67,155275.0
78.9,4.0,80.7,9.14,214041.0
81.9,5.0,75.5,,186583.0
42.2,2.0,,1.39,112451.0
46.4,2.0,28.7,6.22,127677.0
49.7,,17.9,,132609.0
162.1,8.0,50.9,25.95,418145.0
78.4,4.0,68.8,,167207.0
63.7,3.0,26.3,4.88,201686.0
42.9,2.0,88.9,4.76,119536.0
58.6,2.0,30.3,18.47,132948.0
36.9,,90.3,20.22,25494.0
50.5,3.0,,10.12,122236.0
39.0,2.0,3.2,4.79,129267.0
59.8,3.0,,,135697.0
89.0,3.0,7.0,,264214.0
70.2,4.0,59.0,5.57,197111.0
44.6,,28.3,14.95,91425.0
55.6,2.0,27.5,23.25,98742.0
98.5,5.0,59.2,,299804.0
76.3,3.0,72.3,4.6,208465.0
45.3,3.0,,,128591.0
35.8,3.0,,29.96,45135.0
78.7,3.0,40.6,24.77,170731.0
44.0,2.0,27.2,15.96,75894.0
76.2,3.0,18.7,28.28,145676.0
156.8,7.0,12.6,11.62,450021.0
24.4,,98.6,20.82,8000.0
91.9,4.0,14.1,2.43,270225.0
160.3,7.0,4.7,24.02,455404.0
40.2,3.0,,28.42,46114.0
95.4,5.0,56.6,4.89,268292.0
8.6,2.0,10.3,10.63,159517.0
,3.0,91.1,24.04,100842.0
98.9,5.0,,2.68,331074.0
75.0,3.0,91.7,6.4,180388.0
68.8,3.0,68.4,28.46,121653.0
22.1,1.0,32.7,29.14,8000.0
97.3,5.0,35.2,23.05,251381.0
59.1,2.0,52.1,,119775.0
58.6,3.0,92.9,14.85,126597.0
73.2,3.0,3.9,10.23,193841.0
58.7,3.0,47.5,1.62,182187.0
60.8,4.0,,21.21,123719.0
81.1,3.0,8.8,12.16,222545.0
93.0,5.0,53.5,12.17,252243.0
74.9,2.0,86.2,20.65,152033.0
80.4,4.0,81.0,21.69,175072.0
231.6,11.0,,19.0,668829.0
27.9,1.0,52.0,12.0,46157.0
70.3,4.0,6.6,,190263.0
89.8,,90.3,28.26,177883.0
107.4,6.0,47.5,16.08,271930.0
79.4,4.0,97.2,5.91,209715.0
173.4,,81.0,2.65,532705.0
56.5,2.0,73.0,10.26,130269.0
166.9,7.0,68.7,24.55,419758.0
51.5,,0.7,4.47,159878.0
88.9,4.0,8.0,9.99,260339.0
69.5,3.0,77.4,7.15,179765.0
48.7,2.0,,,95654.0
34.7,2.0,6.7,2.7,120143.0
54.6,2.0,85.9,,116960.0
93.8,4.0,7.1,,259498.0
46.8,3.0,,,157651.0
113.3,5.0,79.1,26.66,254952.0
27.6,,11.7,28.39,20710.0
40.0,2.0,15.5,5.76,138834.0
99.9,4.0,38.8,7.38,287745.0
108.9,4.0,59.8,,327655.0
42.2,,74.3,21.08,46202.0
31.9,2.0,26.4,11.17,80175.0
37.9,1.0,53.0,29.62,25253.0
98.1,4.0,,26.7,233421.0
50.6,2.0,81.4,,136660.0
89.1,4.0,19.8,,202661.0
106.4,5.0,0.0,8.98,317902.0
63.4,2.0,63.3,29.08,92333.0
110.6,5.0,85.8,17.57,267563.0
60.2,2.0,35.1,1.4,192359.0
107.6,6.0,92.7,10.45,277376.0
32.6,1.0,0.8,,30461.0
78.9,4.0,,,225873.0
185.7,8.0,45.2,,573191.0
61.2,,50.1,17.45,142343.0
29.0,1.0,42.7,7.25,56781.0
81.1,,4.2,10.88,229911.0
76.1,4.0,28.0,3.04,244815.0
65.2,3.0,58.8,24.85,138011.0
75.3,4.0,81.2,14.85,175327.0
116.1,5.0,31.6,2.3,366039.0
45.8,2.0,76.9,13.09,98540.0
135.3,7.0,73.9,2.08,415851.0
37.6,1.0,68.0,,69831.0
46.1,3.0,6.9,29.91,80123.0
98.6,,57.7,13.58,257692.0
108.4,5.0,,29.8,251642.0
77.9,4.0,32.4,19.89,169693.0
136.8,6.0,26.2,0.31,417253.0
107.4,,60.6,14.37,285378.0
,2.0,66.5,21.6,23756.0
89.3,5.0,23.4,,257890.0
68.2,3.0,95.3,17.67,112041.0
76.5,3.0,69.5,1.3,223025.0
57.6,3.0,1.9,5.86,208996.0
40.1,2.0,7.9,,111372.0
,5.0,,,308244.0
51.4,,9.3,25.81,93999.0
61.1,3.0,,,106072.0
32.3,1.0,88.6,,35840.0
216.7,9.0,40.7,18.41,625141.0
104.4,5.0,,11.36,301096.0
95.8,4.0,21.5,,296725.0
168.4,8.0,81.3,6.76,483069.0
43.5,2.0,29.6,7.41,134081.0
50.7,3.0,72.7,12.55,113796.0
89.0,4.0,88.4,,210092.0
47.8,3.0,31.4,,75234.0
97.1,5.0,,5.34,290393.0
141.7,7.0,57.3,16.05,397563.0
45.5,2.0,25.8,29.49,33824.0
30.0,1.0,1.9,2.47,84936.0
33.7,1.0,46.2,29.72,8000.0
45.9,2.0,86.7,,107323.0
84.9,4.0,6.4,27.93,185863.0
139.1,,99.6,22.77,342978.0
67.8,3.0,62.3,22.94,150268.0
130.6,6.0,84.1,28.84,294445.0
53.1,2.0,,,61584.0
57.2,3.0,8.2,0.16,186731.0
54.0,,28.3,5.06,164023.0
100.1,5.0,10.5,,313488.0
143.2,7.0,26.0,12.7,406158.0
41.2,3.0,22.4,12.22,104947.0
636.9,4.0,90.0,5.61,175099.0
40.7,1.0,96.3,25.27,12277.0
22.9,1.0,42.5,2.08,80643.0
86.1,4.0,28.5,,179665.0
69.2,3.0,32.5,,171349.0
72.6,,70.1,1.81,226882.0
103.8,5.0,31.7,17.67,303753.0
101.7,4.0,44.7,2.35,295883.0
59.2,3.0,77.8,21.19,134770.0
48.2,,87.4,0.86,141441.0
49.6,1.0,15.2,23.87,83581.0
83.5,3.0,4.4,,224290.0
70.8,4.0,,13.84,173823.0
37.9,1.0,28.7,25.11,6068.0
42.3,2.0,83.6,2.32,124860.0
59.9,3.0,80.8,,144056.0
89.2,,39.6,27.74,205591.0
146.4,6.0,,19.64,372676.0
216.0,10.0,,25.92,590678.0
49.6,3.0,35.6,,123359.0
48.2,2.0,41.1,11.26,101346.0
56.8,3.0,,16.13,126234.0
62.9,3.0,,14.63,138548.0
87.0,4.0,50.6,,244586.0
65.9,5.0,,12.52,184929.0
99.9,3.0,5.4,22.4,258646.0
94.1,5.0,43.4,,214403.0
106.3,5.0,40.7,4.69,330374.0
169.0,7.0,85.0,21.48,427174.0
35.6,2.0,,14.19,71764.0
70.2,3.0,,,178596.0
54.7,2.0,9.3,,140183.0
29.2,1.0,35.3,22.78,15714.0
51.1,,53.1,,109281.0
79.8,3.0,36.7,28.09,163760.0
55.9,2.0,47.0,6.45,155767.0
164.3,7.0,23.7,3.5,496996.0
113.1,5.0,52.5,11.93,300675.0
83.2,4.0,74.5,19.05,197066.0
126.1,6.0,88.1,14.53,309265.0
97.6,3.0,36.5,27.76,201593.0
98.4,4.0,56.8,29.4,225130.0
54.3,3.0,38.6,23.59,117286.0
37.5,2.0,,28.43,51263.0
128.7,6.0,,7.77,391674.0
46.8,2.0,47.5,,33775.0
131.0,7.0,,27.15,303028.0
81.0,4.0,34.3,18.4,207017.0
51.1,2.0,84.9,7.94,113610.0
136.9,7.0,12.5,27.25,346053.0
39.3,2.0,6.0,12.46,80284.0
88.9,4.0,39.7,4.96,259711.0
,2.0,91.6,,123493.0
72.5,3.0,25.1,3.68,234120.0
63.2,3.0,28.7,23.81,128932.0
34.8,2.0,,4.19,64286.0
124.8,6.0,61.1,9.11,357844.0
67.6,3.0,61.7,,152588.0
151.7,7.0,50.7,23.8,390755.0
42.2,2.0,52.4,,70331.0
40.7,2.0,91.6,23.99,12720.0
52.3,3.0,27.3,12.67,139412.0
61.2,,3.6,,161041.0
40.1,2.0,93.6,7.43,81214.0
80.3,,26.5,20.33,182322.0
41.6,,94.7,22.2,63313.0
