surface_m2,nb_pieces,age_annees,distance_centre_km,price
93.0,5.0,29.9,,299754.0
96.4,4.0,9.9,17.07,292101.0
90.2,4.0,98.2,3.75,299575.0
49.2,2.0,34.9,14.22,151791.0
74.1,2.0,49.2,,241247.0
61.7,3.0,,4.08,246190.0
116.1,5.0,,7.98,399921.0
64.5,2.0,0.8,19.77,199929.0
64.2,1.0,31.2,25.77,152269.0
91.8,3.0,57.1,17.02,256132.0
50.7,2.0,52.8,3.67,185569.0
40.2,1.0,44.8,4.33,120558.0
67.4,2.0,45.7,2.6,249593.0
123.1,5.0,95.4,16.5,345981.0
35.3,2.0,4.8,,107445.0
205.6,,60.7,18.06,602393.0
44.7,1.0,34.8,11.09,130653.0
49.1,3.0,48.7,8.38,160728.0
37.0,2.0,7.3,14.72,112218.0
60.5,3.0,75.0,,157179.0
57.8,3.0,53.5,,180652.0
129.9,6.0,92.9,17.69,370641.0
137.6,7.0,77.3,8.03,451472.0
29.3,1.0,62.5,9.01,93153.0
59.2,3.0,71.2,24.37,143686.0
31.6,1.0,57.8,8.31,90855.0
57.0,1.0,83.2,,127550.0
94.1,5.0,24.4,,316019.0
128.7,6.0,44.8,,370875.0
29.1,,66.1,,17650.0
84.1,3.0,84.0,,228677.0
110.2,5.0,63.9,19.64,325705.0
114.3,4.0,91.0,3.29,369734.0
181.0,8.0,27.9,2.14,589587.0
50.9,2.0,97.2,29.57,79403.0
103.1,5.0,,19.52,296720.0
125.2,6.0,80.0,8.67,409940.0
59.0,3.0,89.7,,163669.0
78.6,3.0,3.4,,267878.0
27.5,2.0,93.8,1.72,93060.0
104.3,4.0,74.5,24.16,279043.0
61.8,3.0,76.1,18.16,155080.0
140.5,,,,434424.0
216.1,10.0,62.9,,613505.0
39.7,1.0,91.1,3.87,116897.0
86.0,3.0,,14.64,286388.0
101.2,5.0,,5.07,338156.0
69.2,3.0,14.1,9.43,245348.0
90.3,4.0,87.7,8.4,266428.0
64.0,2.0,66.9,26.99,139828.0
27.2,1.0,47.3,1.95,86961.0
59.2,2.0,39.9,9.25,187240.0
83.1,4.0,59.0,10.24,258316.0
85.2,,53.5,13.48,279680.0
62.6,3.0,29.1,25.74,155040.0
39.6,1.0,34.0,,64307.0
62.9,3.0,30.1,,164391.0
31.9,1.0,98.2,5.5,83782.0
57.0,2.0,,11.84,171687.0
62.3,2.0,44.9,23.26,155280.0
41.0,3.0,76.8,16.48,104846.0
110.7,6.0,65.8,7.87,374433.0
50.1,2.0,,,141134.0
75.8,3.0,92.6,16.43,207348.0
61.7,3.0,20.9,,243433.0
106.0,4.0,,1.48,380864.0
60.8,3.0,35.3,1.93,209848.0
169.8,6.0,55.1,18.63,513964.0
44.8,3.0,22.4,27.87,87779.0
64.4,,22.5,0.84,243410.0
53.0,3.0,90.3,3.93,164338.0
50.9,,,8.09,174630.0
31.1,2.0,73.0,5.12,103463.0
53.6,3.0,,16.26,166232.0
39.2,2.0,7.9,16.74,92188.0
96.8,4.0,37.2,10.69,297342.0
68.8,3.0,30.9,,191792.0
28.4,1.0,33.5,,57340.0
58.0,4.0,6.1,9.89,219703.0
86.2,4.0,66.0,9.17,284698.0
,1.0,54.5,8.55,92034.0
31.8,2.0,33.1,29.09,46997.0
70.0,4.0,65.5,22.57,202830.0
24.2,1.0,80.1,28.19,8000.0
47.9,3.0,29.1,1.76,189106.0
71.0,3.0,,12.76,205734.0
69.7,4.0,4.1,24.37,193781.0
47.6,3.0,81.8,6.84,163221.0
86.4,4.0,45.0,28.66,234077.0
60.9,2.0,11.6,27.23,172024.0
76.5,3.0,53.2,18.95,229920.0
42.6,3.0,16.2,,125993.0
35.0,1.0,,22.08,76477.0
92.4,5.0,28.3,,279357.0
65.9,4.0,40.3,15.18,229172.0
97.7,4.0,89.0,16.97,258189.0
27.8,1.0,,,52430.0
109.4,5.0,52.6,21.99,316481.0
72.5,3.0,,24.13,213862.0
78.0,4.0,34.7,14.44,246749.0
46.3,1.0,,19.89,76772.0
77.1,3.0,14.3,,256014.0
79.1,3.0,43.8,29.36,212600.0
139.8,5.0,94.4,,431605.0
62.0,2.0,34.8,,133776.0
42.5,2.0,80.3,2.06,139514.0
,1.0,29.9,0.1,132762.0
37.2,1.0,75.9,27.08,47713.0
33.3,2.0,47.3,5.61,112816.0
113.2,5.0,44.8,11.64,351364.0
149.5,6.0,89.4,16.16,465848.0
142.3,,87.6,,411358.0
85.9,4.0,38.3,,246197.0
141.9,7.0,37.3,9.33,485802.0
181.5,7.0,11.2,15.4,565991.0
98.4,3.0,,19.81,303304.0
59.2,3.0,,1.95,221646.0
,4.0,4.9,6.63,331516.0
57.5,3.0,36.0,2.02,194035.0
43.5,2.0,,,129439.0
99.6,4.0,45.7,20.57,282087.0
100.5,5.0,33.8,,302477.0
81.2,3.0,33.2,17.01,250232.0
108.5,5.0,60.4,24.7,312754.0
32.9,2.0,59.1,22.1,70386.0
41.1,2.0,81.1,15.73,85031.0
122.3,6.0,99.6,,403155.0
92.2,3.0,96.2,12.19,279431.0
66.8,3.0,19.5,3.56,240276.0
92.4,5.0,2.3,5.33,325863.0
,6.0,,4.89,419820.0
40.9,2.0,,12.81,94815.0
87.9,4.0,89.9,17.61,239048.0
58.4,3.0,6.8,18.91,172250.0
121.3,6.0,31.3,21.46,367178.0
98.8,6.0,20.2,23.11,309027.0
95.5,5.0,61.7,0.99,363625.0
56.8,3.0,15.3,,217949.0
166.1,8.0,10.8,27.07,491471.0
51.8,2.0,84.0,,115113.0
102.0,5.0,55.7,16.71,308353.0
103.5,5.0,,6.82,348024.0
94.0,4.0,40.6,19.99,278431.0
52.3,2.0,,,191458.0
69.4,,40.0,28.09,166972.0
72.8,3.0,91.2,18.36,190460.0
50.8,2.0,9.7,,193246.0
40.0,3.0,98.7,1.1,110688.0
36.6,2.0,49.0,12.1,122612.0
89.3,4.0,44.4,9.13,279734.0
61.0,2.0,34.4,24.75,147647.0
194.6,8.0,9.9,29.08,554787.0
108.9,,55.4,21.3,336656.0
104.1,5.0,93.0,,324163.0
31.2,1.0,37.2,,54608.0
32.1,,12.5,14.53,93717.0
57.6,3.0,28.3,10.63,162937.0
39.4,,13.2,,90950.0
103.2,5.0,58.6,8.04,329411.0
81.2,,71.2,,249763.0
43.7,2.0,,17.06,141359.0
121.0,6.0,73.1,21.32,355296.0
109.7,5.0,24.4,5.83,380926.0
112.9,7.0,8.1,,333171.0
55.3,2.0,46.5,26.37,140035.0
54.6,3.0,85.7,16.52,136114.0
101.8,4.0,41.0,9.61,339266.0
55.5,2.0,7.6,,134784.0
34.1,1.0,25.9,,23567.0
54.6,3.0,38.5,25.43,156818.0
73.7,3.0,66.5,29.09,176263.0
38.0,1.0,89.1,7.31,107978.0
49.7,1.0,76.6,,139810.0
135.8,6.0,,26.24,356619.0
48.3,2.0,51.6,0.35,192638.0
48.7,2.0,13.8,,184350.0
100.7,4.0,19.9,20.63,311659.0
108.4,,,17.56,302931.0
62.5,2.0,49.7,,217516.0
59.9,2.0,58.1,25.04,134972.0
90.0,6.0,48.8,12.79,294106.0
47.7,2.0,73.2,0.26,162532.0
69.0,3.0,25.8,19.52,213746.0
58.6,2.0,27.6,4.73,183658.0
117.4,7.0,,28.13,354709.0
30.8,1.0,74.0,3.17,71508.0
60.1,3.0,14.1,16.85,184044.0
27.0,2.0,78.7,29.51,8000.0
42.0,,,,110241.0
53.3,2.0,69.1,9.07,149754.0
57.7,,37.4,17.48,155522.0
47.4,2.0,30.8,0.72,1883200.0
77.1,3.0,,,259196.0
31.7,1.0,,,75822.0
82.9,3.0,16.0,,256615.0
138.7,6.0,,,408543.0
56.6,3.0,6.6,25.45,148478.0
49.4,3.0,40.4,6.44,181140.0
53.5,2.0,30.1,10.75,182397.0
69.7,3.0,57.5,,144475.0
110.0,5.0,74.2,16.31,325827.0
79.1,4.0,60.0,17.19,266573.0
42.7,2.0,,3.54,158084.0
167.7,8.0,,4.9,550958.0
111.0,5.0,25.5,23.82,345793.0
95.7,5.0,83.7,26.77,266579.0
73.8,3.0,84.3,10.3,212653.0
84.2,4.0,55.4,4.26,302012.0
67.4,3.0,7.8,23.63,206722.0
67.5,3.0,,,237909.0
144.5,6.0,3.3,27.51,442354.0
89.8,5.0,,11.17,264432.0
147.3,7.0,66.4,3.46,491911.0
57.1,2.0,70.5,8.04,167146.0
135.6,7.0,96.5,28.11,392146.0
68.2,3.0,73.6,,232752.0
67.5,4.0,,13.4,186083.0
78.6,3.0,21.7,13.19,250722.0
116.3,5.0,21.3,20.39,342320.0
68.9,4.0,70.8,,224118.0
103.6,5.0,45.5,0.54,364258.0
65.1,2.0,97.0,29.6,128962.0
161.7,7.0,95.8,,459462.0
61.5,3.0,,,140933.0
75.0,2.0,,6.83,268587.0
51.7,3.0,,22.65,147483.0
59.4,4.0,88.1,15.87,150946.0
63.9,2.0,39.9,23.92,144042.0
81.1,5.0,77.4,17.31,248975.0
76.1,3.0,5.9,26.18,219157.0
65.0,2.0,42.9,26.6,165080.0
63.1,2.0,76.8,13.65,161179.0
132.0,5.0,,,355997.0
74.0,3.0,,14.05,222889.0
147.7,7.0,32.1,,489268.0
62.3,3.0,90.1,11.58,180622.0
114.8,6.0,23.7,10.17,373335.0
80.2,4.0,47.6,10.27,263281.0
50.9,2.0,47.7,22.9,109863.0
,,51.8,8.59,358226.0
120.0,5.0,72.7,12.29,381154.0
99.5,4.0,23.4,7.56,326201.0
91.8,4.0,64.8,19.3,259508.0
81.7,,6.7,3.06,294901.0
54.4,3.0,85.8,22.39,124059.0
73.6,3.0,12.3,29.7,214514.0
118.5,,66.9,23.24,354102.0
55.5,1.0,,5.2,192772.0
147.1,7.0,81.8,3.0,502592.0
42.7,,85.8,,59357.0
43.9,2.0,12.3,,85640.0
87.8,5.0,21.4,13.91,290893.0
52.1,3.0,81.3,12.84,164402.0
29.5,1.0,,20.44,57024.0
86.8,4.0,19.4,,302221.0
,2.0,,11.93,149193.0
65.6,2.0,37.7,20.75,184666.0
41.1,,,24.51,96433.0
138.9,7.0,37.6,16.76,423924.0
71.9,3.0,0.3,0.63,297444.0
30.0,1.0,3.6,,84120.0
43.0,2.0,44.8,,93640.0
67.8,3.0,21.4,24.41,184752.0
70.4,3.0,,18.43,225534.0
41.3,2.0,60.9,8.54,101702.0
69.6,4.0,89.6,28.91,153500.0
46.4,3.0,43.1,22.63,98654.0
55.4,2.0,87.4,15.0,137785.0
63.5,3.0,,16.55,191365.0
131.2,6.0,57.1,27.94,383876.0
41.0,3.0,62.1,23.94,78570.0
41.3,2.0,20.0,13.72,111235.0
53.4,3.0,51.6,,182345.0
168.9,7.0,23.5,6.03,558593.0
79.5,4.0,14.0,5.84,274670.0
113.7,6.0,78.0,18.62,346207.0
73.4,3.0,87.7,,163301.0
119.3,5.0,92.1,25.76,326654.0
61.4,3.0,58.5,19.61,173728.0
32.4,1.0,85.7,25.14,40943.0
97.5,4.0,91.3,,252707.0
65.1,2.0,81.5,12.33,189651.0
97.7,4.0,82.9,4.26,324775.0
113.8,5.0,,4.23,430099.0
24.4,2.0,,,32727.0
91.6,4.0,9.6,11.47,303062.0
144.2,,,13.44,447226.0
44.2,2.0,83.5,13.84,117367.0
70.5,2.0,79.5,,176374.0
54.9,3.0,85.1,29.19,109043.0
102.4,5.0,,22.57,292762.0
46.8,2.0,5.6,12.79,141378.0
52.8,2.0,25.0,23.08,147678.0
191.8,9.0,30.8,,615919.0
98.0,4.0,79.5,1.85,325974.0
71.2,3.0,9.1,13.74,224998.0
141.1,6.0,43.4,,419103.0
59.2,2.0,15.1,29.25,144546.0
80.0,4.0,,5.43,266263.0
54.5,2.0,,10.59,142573.0
77.4,4.0,27.7,7.67,256482.0
50.8,2.0,28.9,14.81,147094.0
74.5,3.0,50.7,,213632.0
95.1,4.0,93.2,14.14,272731.0
137.7,7.0,60.8,,419700.0
48.7,2.0,81.7,7.75,146105.0
109.6,4.0,53.1,26.44,264820.0
146.2,7.0,99.7,24.99,396628.0
113.3,4.0,7.0,,383027.0
47.2,2.0,17.6,19.76,125695.0
75.2,4.0,91.1,27.09,187571.0
49.9,2.0,22.0,12.42,151794.0
134.1,5.0,70.3,28.18,368279.0
58.7,2.0,11.9,12.74,181993.0
45.2,3.0,16.6,,111498.0
80.0,4.0,71.8,27.39,185949.0
66.2,3.0,24.8,0.8,264628.0
57.8,3.0,54.5,,167425.0
105.9,6.0,27.4,10.01,363347.0
99.9,5.0,61.2,12.84,293253.0
57.4,2.0,71.1,21.96,127174.0
106.8,4.0,73.6,8.18,339130.0
92.7,4.0,85.0,27.74,260938.0
68.8,4.0,77.3,9.0,211247.0
75.9,3.0,,8.08,251662.0
48.9,2.0,84.5,27.97,81785.0
127.7,7.0,96.2,9.42,414651.0
64.5,3.0,93.3,6.99,204121.0
49.9,2.0,78.3,,182571.0
102.4,4.0,39.2,22.89,267652.0
74.8,3.0,99.0,,199060.0
52.8,1.0,75.2,,162044.0
131.7,5.0,,27.02,380848.0
89.6,,95.5,,242660.0
75.5,4.0,91.3,22.9,193518.0
60.0,3.0,,12.44,178277.0
205.3,9.0,99.8,,637430.0
141.1,7.0,29.7,28.54,404124.0
152.2,7.0,92.7,2.85,495401.0
64.9,2.0,62.4,16.4,174414.0
87.3,4.0,49.3,,335334.0
,,79.4,19.25,81394.0
77.9,4.0,8.1,22.59,226733.0
113.8,4.0,,0.19,400652.0
32.2,2.0,41.0,16.29,80254.0
117.5,5.0,80.3,19.41,315168.0
147.2,7.0,3.1,,486287.0
153.2,7.0,90.4,,503130.0
49.5,1.0,80.4,21.93,101162.0
72.7,3.0,56.0,1.36,254216.0
111.3,,5.8,18.5,357567.0
81.3,,83.4,9.03,268196.0
68.6,4.0,,13.64,234132.0
64.8,4.0,33.1,,207481.0
65.2,2.0,74.9,29.64,131005.0
69.5,3.0,33.8,26.64,182669.0
19.4,2.0,42.7,,39777.0
30.1,2.0,91.5,5.99,76208.0
32.3,1.0,31.5,,116482.0
92.3,5.0,90.1,,234260.0
65.3,3.0,85.8,19.6,168559.0
50.6,3.0,6.2,,102069.0
136.8,6.0,67.0,24.5,379634.0
44.9,2.0,54.0,16.59,119439.0
76.0,4.0,65.5,,267822.0
41.2,2.0,19.4,26.31,97068.0
27.4,1.0,38.7,,45968.0
39.5,2.0,31.7,26.92,76174.0
67.3,,15.0,16.75,220519.0
83.4,5.0,,3.25,315427.0
118.4,,42.3,28.07,318704.0
90.5,5.0,73.6,8.24,310260.0
36.1,2.0,24.5,23.65,56197.0
48.9,,89.5,28.75,88589.0
48.2,,24.8,12.47,136827.0
111.0,5.0,89.1,25.83,278519.0
23.3,1.0,36.5,5.07,85619.0
143.1,7.0,13.4,5.94,508352.0
109.8,4.0,39.0,,334878.0
48.3,2.0,70.7,11.59,137242.0
150.4,6.0,13.8,12.93,484949.0
90.6,,48.7,14.24,287563.0
113.0,5.0,72.2,7.28,378122.0
81.6,5.0,16.0,,220685.0
94.6,5.0,91.9,15.23,292880.0
52.2,2.0,10.7,9.31,181625.0
67.0,2.0,8.1,24.83,188360.0
70.8,2.0,8.5,16.34,207605.0
152.0,7.0,72.6,19.48,4383310.0
30.5,2.0,,,64381.0
42.1,2.0,29.4,18.18,133680.0
58.9,2.0,,24.79,105620.0
121.6,5.0,53.2,,400156.0
98.6,4.0,,10.11,336115.0
58.1,,3.6,,228739.0
30.7,2.0,89.5,18.89,25929.0
67.7,2.0,11.9,16.35,206763.0
73.3,3.0,24.4,20.51,218095.0
74.3,4.0,7.2,20.0,242973.0
139.8,6.0,98.2,14.49,404873.0
54.1,3.0,85.0,,103652.0
92.8,5.0,,14.19,306900.0
127.2,5.0,92.1,,368606.0
50.4,1.0,11.3,27.76,115337.0
61.8,2.0,33.9,,161302.0
75.1,3.0,21.7,,232078.0
40.4,1.0,,22.27,86498.0
77.6,3.0,88.9,25.08,180582.0
210.9,10.0,57.5,19.34,619290.0
71.8,4.0,,15.79,211871.0
91.7,3.0,13.1,,279515.0
82.2,4.0,50.5,14.21,260735.0
109.6,5.0,32.5,19.35,332522.0
52.4,1.0,,23.79,109118.0
46.2,3.0,13.8,0.08,221568.0
112.0,5.0,,9.67,381153.0
113.9,4.0,77.0,21.03,306578.0
82.7,3.0,41.5,25.38,219377.0
58.3,2.0,,6.53,169498.0
75.4,4.0,94.3,19.18,206453.0
66.1,4.0,96.0,,190669.0
95.0,4.0,35.5,26.94,251709.0
54.1,2.0,23.9,22.28,138087.0
47.3,,17.8,24.13,122450.0
54.7,3.0,40.6,13.99,179072.0
64.2,3.0,,13.11,183630.0
58.3,3.0,27.1,4.88,188192.0
69.8,4.0,58.6,15.33,200054.0
70.8,3.0,19.5,12.29,264013.0
64.3,,71.1,6.47,208388.0
84.5,4.0,2.2,28.55,249814.0
87.2,4.0,42.8,3.02,286778.0
160.9,8.0,8.8,25.3,471285.0
99.1,5.0,,11.17,298988.0
60.8,3.0,38.8,,214815.0
71.4,4.0,66.0,7.49,216848.0
101.8,5.0,60.9,25.84,275000.0
75.7,4.0,10.5,5.31,281639.0
24.7,1.0,60.9,,23463.0
101.9,5.0,24.1,23.31,295081.0
51.5,3.0,25.7,28.99,100910.0
38.3,1.0,7.8,24.92,91753.0
71.5,3.0,0.3,14.81,226130.0
53.2,3.0,2.1,11.77,193566.0
117.1,5.0,,24.07,323229.0
82.2,4.0,52.1,,234305.0
103.6,5.0,32.2,11.77,351898.0
93.9,,24.8,17.32,279335.0
82.1,5.0,84.9,20.32,216997.0
67.0,,72.1,18.14,169424.0
79.9,4.0,,,283316.0
33.5,2.0,66.6,12.17,84759.0
33.1,2.0,,17.8,79019.0
76.0,4.0,17.9,6.12,269765.0
51.2,3.0,57.6,,163389.0
133.8,7.0,63.1,8.83,422740.0
48.2,2.0,65.3,,151534.0
63.4,3.0,22.5,,204986.0
37.9,1.0,70.0,20.07,83485.0
102.5,5.0,16.1,22.37,322959.0
79.4,4.0,,16.91,253896.0
66.5,4.0,3.4,17.99,218834.0
64.7,2.0,13.4,25.26,165218.0
76.3,4.0,,28.23,186451.0
62.0,3.0,,1.23,212053.0
50.2,,59.7,1.5,154109.0
64.6,,,2.51,219402.0
152.7,6.0,34.0,7.0,491003.0
114.0,5.0,10.1,18.51,353844.0
27.8,1.0,95.6,22.37,43650.0
92.1,5.0,51.5,,325041.0
65.4,3.0,28.2,12.62,195827.0
35.6,,,27.78,64546.0
102.7,5.0,44.6,18.21,315430.0
65.3,2.0,,22.26,193368.0
139.4,5.0,7.7,2.67,479638.0
142.5,6.0,32.6,,502252.0
48.4,1.0,2.1,,106778.0
106.1,4.0,,,325566.0
47.2,1.0,24.0,,117245.0
32.9,1.0,95.9,16.43,36468.0
58.5,3.0,77.9,4.74,209699.0
56.7,,27.1,4.25,209427.0
58.0,3.0,67.0,19.87,147636.0
80.8,4.0,,,268243.0
95.0,4.0,50.8,26.51,242617.0
100.0,5.0,46.0,6.28,334641.0
63.5,3.0,24.4,22.44,156642.0
36.1,1.0,65.7,4.65,121362.0
107.0,5.0,84.3,,303454.0
70.0,4.0,18.5,24.99,182334.0
58.5,3.0,80.2,2.09,177398.0
61.4,3.0,83.6,3.98,195100.0
44.9,3.0,7.4,,117904.0
82.4,4.0,42.9,27.17,220138.0
84.2,4.0,,,280805.0
48.7,3.0,,,133342.0
61.3,2.0,43.8,27.39,146435.0
26.1,2.0,49.6,20.88,26343.0
61.3,3.0,83.1,28.84,134653.0
46.1,2.0,84.3,29.13,58143.0
70.0,4.0,,22.96,185394.0
87.2,4.0,63.3,,273565.0
181.3,8.0,61.7,11.8,563129.0
122.9,5.0,56.9,16.14,382355.0
72.5,3.0,26.7,25.77,212713.0
524.2,2.0,33.2,22.63,141369.0
79.1,3.0,1.2,6.01,283939.0
23.9,2.0,25.8,16.12,70438.0
749.6,3.0,0.3,,267215.0
81.0,4.0,,19.64,245915.0
89.4,4.0,84.3,29.12,226507.0
73.9,,25.1,13.7,230311.0
36.0,,7.6,0.4,160449.0
97.1,,,16.4,304732.0
78.2,4.0,28.7,19.94,236198.0
74.9,3.0,,6.24,226042.0
85.5,3.0,,21.27,233444.0
74.9,4.0,,,240604.0
183.3,9.0,18.7,,527331.0
100.9,5.0,,,319417.0
93.3,5.0,29.6,25.78,280978.0
45.6,3.0,59.2,,752970.0
26.4,,57.2,22.41,21375.0
102.8,5.0,46.2,29.5,292484.0
78.6,3.0,76.7,5.05,229089.0
34.2,2.0,54.5,,74734.0
99.1,4.0,92.2,,258292.0
59.9,3.0,9.1,7.6,208187.0
89.4,,81.9,1.18,311978.0
71.0,3.0,29.8,,214366.0
111.3,4.0,2.8,19.91,340287.0
99.8,4.0,5.8,,355694.0
50.3,2.0,59.4,1.77,184466.0
92.2,5.0,7.9,,262754.0
103.2,6.0,61.2,12.61,331235.0
85.8,4.0,5.8,11.01,287707.0
39.3,2.0,98.1,15.95,93503.0
52.9,2.0,47.7,28.41,105307.0
166.2,7.0,54.1,10.49,525666.0
79.8,2.0,68.0,7.44,229597.0
35.5,,23.3,11.82,94319.0
,2.0,15.1,14.48,165217.0
62.3,3.0,8.7,0.85,226963.0
182.1,9.0,55.2,,551122.0
63.4,2.0,4.8,23.28,154277.0
85.1,,21.6,17.81,298469.0
50.3,3.0,27.9,19.69,145370.0
52.7,2.0,,11.76,134273.0
73.5,4.0,73.5,10.07,244991.0
151.6,7.0,19.8,,490895.0
26.8,2.0,50.4,22.42,24990.0
49.2,2.0,,,146618.0
58.7,4.0,,20.11,157328.0
56.9,3.0,90.3,3.69,189299.0
52.4,2.0,,28.8,94808.0
174.6,7.0,,22.5,518902.0
,4.0,13.2,21.72,192685.0
66.2,,75.4,4.65,213667.0
108.2,5.0,81.3,5.75,351514.0
85.7,3.0,73.8,6.39,294849.0
83.1,4.0,20.3,,260937.0
208.7,9.0,28.5,28.5,570761.0
48.3,2.0,61.0,22.59,118181.0
45.1,,42.1,18.26,121943.0
77.2,3.0,65.1,27.51,194817.0
80.7,4.0,72.3,20.84,207066.0
132.9,6.0,6.1,11.47,461182.0
71.8,2.0,,25.0,175596.0
111.6,4.0,92.3,12.94,329049.0
42.4,2.0,,23.35,95702.0
45.4,1.0,75.7,9.32,122506.0
44.5,,90.4,2.08,118468.0
85.6,4.0,44.4,0.74,315603.0
33.0,3.0,42.1,,120520.0
84.7,4.0,46.4,14.6,254494.0
56.7,2.0,,14.62,171546.0
90.5,,38.3,27.48,270062.0
38.6,2.0,78.2,,132558.0
126.9,5.0,55.1,4.32,435637.0
111.6,6.0,95.2,12.69,334980.0
45.5,2.0,61.3,25.05,91974.0
48.2,2.0,97.2,27.06,69030.0
35.5,1.0,,26.97,56101.0
41.2,2.0,54.2,7.99,118913.0
99.3,4.0,53.9,,275812.0
32.5,1.0,78.7,,75521.0
46.8,2.0,69.4,13.56,118431.0
138.9,6.0,,0.53,504783.0
62.2,2.0,46.5,21.28,163423.0
36.8,3.0,36.0,11.08,114891.0
66.1,2.0,23.6,28.73,141666.0
66.2,3.0,71.5,27.89,147722.0
37.2,2.0,57.3,3.82,722046.0
78.2,3.0,97.0,,234153.0
39.8,1.0,,,63028.0
64.2,3.0,37.5,,241134.0
54.1,2.0,28.4,,160327.0
65.4,3.0,87.3,15.89,162843.0
71.7,4.0,98.4,8.85,210758.0
57.6,2.0,60.3,23.56,117623.0
78.2,3.0,44.0,18.6,254902.0
64.3,3.0,26.3,19.1,202254.0
74.5,3.0,76.3,9.37,238728.0
37.5,2.0,,19.7,79265.0
37.2,1.0,18.7,2.45,125820.0
,5.0,68.8,14.61,338239.0
54.3,2.0,,18.79,161646.0
56.7,2.0,34.3,24.13,121229.0
47.5,3.0,61.0,,166033.0
85.8,4.0,99.6,,265122.0
66.3,4.0,31.9,6.93,233727.0
41.2,,50.5,3.38,161736.0
71.4,3.0,60.6,1.53,253170.0
112.9,5.0,80.7,7.62,353494.0
73.3,,,4.9,242243.0
55.6,3.0,29.9,4.49,193345.0
50.6,2.0,3.8,11.27,176529.0
134.2,6.0,2.5,22.93,400142.0
43.5,3.0,87.4,,91599.0
64.1,4.0,93.3,,186005.0
86.5,4.0,70.6,1.35,291908.0
79.4,3.0,33.4,12.4,229880.0
44.6,2.0,9.7,1.78,182502.0
124.4,7.0,12.4,29.94,363818.0
42.0,4.0,94.6,9.86,110511.0
97.9,5.0,2.7,8.57,356459.0
176.9,8.0,8.5,8.5,573944.0
29.7,2.0,57.4,,67895.0
33.5,2.0,54.2,,53916.0
87.7,3.0,34.0,18.87,236476.0
67.5,3.0,57.0,1.47,244875.0
51.2,3.0,71.9,3.03,171840.0
51.6,3.0,20.8,14.8,163112.0
47.7,1.0,31.4,27.64,111545.0
81.2,4.0,3.0,2.17,317878.0
56.6,2.0,19.4,,131960.0
99.7,4.0,,24.56,258396.0
123.2,5.0,79.9,,350787.0
68.2,3.0,31.6,,198380.0
174.0,9.0,32.5,29.68,41135.0
120.9,5.0,28.3,,404371.0
53.4,3.0,,23.48,137745.0
,7.0,35.3,15.99,489146.0
37.1,2.0,46.8,19.25,83420.0
28.2,1.0,33.2,21.37,48084.0
138.7,7.0,,29.3,359838.0
103.0,5.0,56.5,18.71,323288.0
45.9,,67.9,21.53,88166.0
89.4,4.0,87.7,,278192.0
63.6,3.0,89.9,,161114.0
63.0,3.0,59.4,25.66,150193.0
71.8,2.0,94.5,,189642.0
140.3,7.0,94.2,24.37,409421.0
33.9,1.0,40.4,29.2,21777.0
60.7,3.0,23.1,19.57,209274.0
72.4,3.0,73.5,1.87,240178.0
36.8,3.0,76.1,26.21,42389.0
51.0,2.0,42.4,24.03,107486.0
,4.0,30.1,2.75,305978.0
111.4,5.0,99.8,10.52,332328.0
54.6,2.0,55.4,,150179.0
83.4,,,9.64,259817.0
52.8,3.0,29.1,29.29,149794.0
79.7,,,7.63,241346.0
146.0,7.0,84.0,20.11,405994.0
78.4,,91.4,6.35,259894.0
242.5,10.0,78.2,15.08,666131.0
81.6,4.0,,,308425.0
84.8,,60.1,9.88,259754.0
99.1,5.0,33.2,17.68,321787.0
80.7,2.0,44.9,,211358.0
,2.0,50.7,4.73,188220.0
60.1,3.0,,16.59,193700.0
62.5,2.0,8.7,4.69,211695.0
58.9,4.0,48.1,26.23,161404.0
74.8,4.0,57.5,15.18,225592.0
78.7,4.0,39.6,25.64,224566.0
39.4,2.0,94.6,7.35,103042.0
66.3,4.0,20.9,29.32,168616.0
93.7,3.0,72.9,3.4,312963.0
100.2,4.0,42.6,26.66,292393.0
48.8,3.0,72.7,19.33,128771.0
70.6,2.0,,28.79,145549.0
93.0,5.0,23.4,27.87,266153.0
40.2,2.0,28.2,25.16,78428.0
52.5,,,8.77,153258.0
60.8,3.0,82.4,,188058.0
,3.0,82.1,,190546.0
55.1,2.0,61.1,,179333.0
234.8,11.0,41.2,22.44,677398.0
87.2,,32.0,3.44,304951.0
42.0,1.0,,3.87,136897.0
39.4,3.0,49.6,3.09,128918.0
121.7,5.0,15.6,,381428.0
49.0,3.0,61.9,14.85,144532.0
53.2,2.0,93.7,,149834.0
111.3,5.0,56.8,22.34,292172.0
58.1,3.0,,19.17,163182.0
40.9,2.0,63.8,4.73,129986.0
77.0,3.0,92.5,21.41,173449.0
108.6,5.0,34.0,3.37,363934.0
107.6,4.0,,1.63,380518.0
92.0,4.0,12.3,20.37,305342.0
67.9,3.0,67.3,26.79,141150.0
109.1,,41.2,19.85,326606.0
38.6,1.0,76.3,0.97,117736.0
140.9,7.0,,14.92,420831.0
72.7,4.0,,6.01,246182.0
66.7,3.0,8.0,,216480.0
,3.0,53.0,22.07,112210.0
79.9,3.0,58.6,14.59,231505.0
101.3,4.0,78.6,,331480.0
82.0,3.0,,,262363.0
147.6,7.0,,9.87,485622.0
82.7,3.0,,3.03,281934.0
